,id,name,website,phone,email,description
70,107293607RR0001,ABUNDANT LIFE CHRISTIAN FELLOWSHIP,,phone number,email,"WEEKLY WORSHIP SERVICES FOR ADULTS, KIDS, AND STUDENTS. WEEKLY ON-LINE MESSAGES FOR ADULTS. PASTORAL CARE, COUNSELING AND HOSPITAL VISITS. PROVIDE WEEKLY AFTER SCHOOL STUDENT PROGRAMS. SMALL GROUPS WITHIN THE COMMUNITY. COMMUNITY EVENTS: MONTHLY TAKE-OUT DINNERS, ANNUAL EASTER EGG HUNT, FUN EVENTS FOR MEN AND WOMEN. ORGANIZE AND DIRECT CHILDREN AND FAMILY ACTIVITIES FOR THE INDIGENOUS EVACUEES THAT ARE AFFECTED BY FLOODS AND FIRES. ISSUED FUNDS TO SUPPORT OVERSEAS MISSIONARY ACTIVITIES BY GIFTING FUNDS TO OUR DENOMINATION HEADQUARTERS, WHICH IS A REGISTERED CHARITY."
71,107293672RR0001,ALEXIS PARK CHURCH,WWW.ALEXISPARKCHURCH.COM,phone number,email,"WE HOLD SUNDAY MORNING SERVICES AND PROVIDE PROGRAMS FOR SENIORS, MEN, WOMEN, YOUTH AND CHILDREN. AS WELL, WE OFFER ONLINE WORSHIP SERVICES AND GROUP STUDIES. WE MAKE QUILTS WHICH ARE DONATED TO LOCAL SHELTERS AND TO ORPHANAGES AND SHELTERS OVERSEAS. WE OPERATE A FOOD BANK WITHIN OUR CHURCH BUILDING. WE FINANCIALLY SUPPORT A LOCAL CHARITY WHICH PROVIDES MEALS FOR THOSE IN NEED. ALSO WE SUPPORT A LOCAL CHARITY WHICH PROVIDES DEHYDRATED SOUP KITS TO COMMUNITIES IN THIRD WORLD COUNTRIES AND ANOTHER CHARITY WHICH PROVIDES HUMANITARIAN AID TO COUNTRIES IN EASTERN EUROPE AND AFRICA. ADDITIONALLY, WE SUPPORT OVERSEAS MISSIONARY ACTIVITIES WITH FUNDS GOING TO OUR DENOMINATIONAL HEADQUARTERS, WHICH IS ALSO A REGISTERED CHARITY."
72,107383747RR0001,APOSTOLIC PENTECOSTAL CHURCH,,phone number,email,"SUNDAY SCHOOL FOR ALL AGES, SUNDAY AM & PM WORSHIP SERVICES, BIBLE STUDY, YOUTH AND FAMILY EVENTS. CHRISTIAN SCHOOL."
73,107385676RR0001,ALBERNI VALLEY CHRISTIAN REFORMED CHURCH,WWW.AVCRC.ORG,phone number,email,"PROCLAIMATION OF THE GOSPEL. PROVIDE HELP TO NEEDY FAMILIES. INSTRUCT THE YOUTH OF THE CHURCH, CONDUCT PROGRAMS OF OUTREACH, PRAYER AND RAISE FUNDS FOR THE MINISTRIES OF THE CHRISTIAN REFORMED CHURCH IN NORTH AMERICA. CONTINUE TO BUILD RELATIONSHIPS WITH THE INTERNATIONAL SEAFARERS BY VISITING SHIPS IN THE HARBOR WHEN POSSIBLE AND PROVIDING THE SEAFARERS WITH SHOPPING SERVICES. USING THE ZOOM PROGRAM FOR SHARING SERVICES ON THE INTERNET."
74,107445736RR0001,"""Grachanica"" Serbian Eastern Orthodox Church, Congregation of Windsor, Ontario, Canada",,phone number,email,THE CHURCH PROVIDES A PLACE OF WORSHIP FOR THE SERBIAN COMMUNITY.
75,107502031RR0001,"""IGLESIA NI CRISTO"" CHURCH OF CHRIST, MANITOBA INC.",,phone number,email,HOLD INC GIVING PROJECTS - GIVE DONATIONS TO TOWN/ CITIES IN CANADA FOR LOW INCOME FAMILIES HOLD INC GIVING PROJECTS - GIVE DONATIONS TO MEMBERS AFFECTED BY COVID-19 PANDEMIC
76,107641763RR0001,ANTLER RIVER WATERSHED REGIONAL COUNCIL - THE UNITED CHURCH OF CANADA,WWW.LONDONCONFERENCE.CA,phone number,email,The purpose of the regional council is to be responsible for providing leadership and resources to the pastoral charges within its boundary in order that the life and work of Jesus Christ may be known in The United Church of Canada (The Church) and in the world. The regional council's terms of reference and mandate are described in The United Church of Canada Manual. Generally the regional council is responsible for the oversight and well being of the congregations of the United Church of Canada (UCC) in the West region of Southern Ontario. It receives grants from the UCC to run operating activities and from the Mission and Service fund with which to support its ministries through other UCC related and unrelated entities. It provides training for staff and volunteers and supports faith formation through education and youth camps. Of note is that the UCC discloses all Mission & Service funded grants in its T3010 filing. The regional council only reports grants funded from its financial resources.
77,107767279RR0001,ASCENSION LUTHERAN CHURCH,,phone number,email,"ON-LINE & INPERSON WEEKLY SERVICES, EASTER, ASCENSION DAY,CHRISTMAS. SUPPORT COMMUNITY MEALS, SHOWERS, LAUNDRY, ADOPT-A-HWY, COMMUNITY GARDENS AND MEMORIAL GARDEN"
78,107771370RR0001,ALIVE CHURCH CANADA,,phone number,email,CHURCH SERVICES BIBLE STUDIES YOUTH MEETINGS PRAYER MEETINGS
79,108006511RR0001,ALBERNI VALLEY UNITED CHURCH,ALBERNIVALLEYUC.COM,phone number,email,We are re-establishing Sunday School
80,108070822RR0001,ALBERTA CONFERENCE OF MENNONITE BRETHERN CHURCHES,www.abmb.ca,phone number,email,"THE CONFERENCE HAS THREE COMMISSIONS, INCLUDING PROMOTING DOCTRINAL INTEGRITY (PROVIDE GUIDANCE TO THE CONFERENCE), CHURCH EXTENSION (OVERSEE AND PROVIDE GUIDANCE TO THE MENNONITE BRETHREN CHURCHES) AND ADMINISTRATION AND FINANCE (MANAGE THE OPERATIONS OF THE CONFERENCE)."
81,108140237RR0001,ANGLICAN PARISH OF SOUTH QUEENS,,phone number,email,MISSIONAL ACTIVITIES
82,118775980RR0001,ABBOTSFORD BAPTIST CHURCH,ABBYBAPTIST.COM,phone number,email,"SUNDAY SERVICES IN PERSON OR VIA LIVE STREAM, BIBLE STUDY GROUPS, MEN'S COFFEE AND WOMEN'S TUESDAY BIBLE STUDY, CARE FOR BEREAVED OR ILL, COUNSELING, IN PERSON OR VIA ZOOM, PRAYER TIME BEFORE SUNDAY SERVICE"
83,118776087RR0001,Abbotsford Pastoral Charge,,phone number,email,"1. PASTORAL CARE IN THE VILLAGE OF ABBOTSFORD AND THE SURROUNDING AREA 2. SUNDAY CHURCH SERVICES, FUNERALS, BAPTISMS AND WEDDINGS"
84,118776103RR0001,ABBOTSFORD PENTECOSTAL ASSEMBLY,ww.apaonline.ca,phone number,email,"ABBOTSFORD PENTECOSTAL ASSEMBLY DESIRES TO SEE PEOPLE OF ALL AGES FEEL AT HOME, AND FIND POINTS OF MEANING AND CONNECTION WITH OTHERS AND WITH THEIR FAITH. TO FACILITATE THIS, WE HOLD REGULAR MEETINGS FOR ALL AGES ON SUNDAYS AND DURING THE WEEK, WE ORGANIZE SMALLER MEETINGS IN PEOPLE'S HOMES TO PROVIDE A MORE INTENTIONAL EXPERIENCE WITH A SMALLER GROUP OF PEOPLE, AND WE IDENTIFY AND TRY TO MEET BASIC NEEDS FOR MEMBERS OF OUR COMMUNITY."
85,118776327RR0001,ABIDING WORD EVANGELICAL LUTHERAN CHURCH,WWW.ABIDINGWORD.CA,phone number,email,"REGULAR CHURCH SERVICES, CHILDRENS SUNDAY SCHOOL, ADULT BIBLE CLASSES, SMALL GROUP BIBLE STUDIES FOR POTENTIAL NEW MEMBERS, CONFIRMATION CLASSES, WEDDINGS AND BAPTISMS"
86,118776459RR0001,ABUNDANT LIFE CENTRE,BRIDGESCHURCH.COM,phone number,email,"MAINTAINED A PLACE OF WORSHIP IN CALGARY, AB. MAINTAINED COMMUNITY AND GLOBAL OUTREACHES, SPECIFICALLY TO SPREAD THE GOSPEL OF JESUS CHRIST WITH PARTICULAR EMPHASIS ON THE PENTECOSTAL DISTINCTIVES OF EVANGELISM, ESCHATOLOGY, WORSHIP, CHARISMA, AND SOCIAL JUSTICE. MAINTAINED AND INCREASED GLOBAL MISSION OUTREACHES, TRAINED LEADERS TO CONTINUE TO PROPOGATE THE CHURCH'S MISSION. EFFECTIVELY INFLUENCED OUR FAITH COMMUNITY TOWARDS CHRIST LIKE VALUES."
87,118776475RR0001,ABUNDANT LIFE CHRISTIAN CENTER,,phone number,email,"PROVIDE A PLACE OF WORSHIP FOR PEOPLE OF CHRISTIAN FAITH TO GATHER FOR WORSHIP SERVICES, BIBLE STUDIES, CHARITABLE, GOSPEL EVANGELICAL WORK. PROVIDE CHRISTIAN COUNSELING AND BENEVOLENCE TO THOSE IN NEED."
88,118777648RR0001,ADOLPHUSTOWN UNITED CHURCH,,phone number,email,SUNDAY WORSHIP (ALTERNATE WEEKS) WHEN PERMITTED DURING COVID19 PROTOCAL
89,118777820RR0001,ADVENT CHRISTIAN CHURCH,,phone number,email,"WEEKLY CHURCH SERVICE, QUARTERLY BUSINESS (BOARD) MTG ANNUAL BUSINESS MEETING, MONTHLY DEACON'S MTG FELLOWSHIP."
90,118777887RR0001,ADVENT LUTHERAN CHURCH,,phone number,email,"WORSHIP, RELIGIOUS EDUCATION, FELLOWSHIP, WEDDING, FUNERAL, BAPTISM OUTREACH"
91,118777903RR0001,ADVENT LUTHERAN CHURCH,WWW.ADVENTLUTHERAN.CA,phone number,email,"The hope for 2022 to foster events to renew the feeling of community, to re-unite the congregation on the journey of faith became a reality, and is continuing forward with more participation for 2023"
92,118778380RR0001,AGAPE FELLOWSHIP,,phone number,email,"WEEKLY CHURCH SERVICES ON SUNDAYS, OTHER WORSHIP SERVICES ON SPECIAL OCCASIONS, BIBLE STUDY, LIFE SKILLS GROUP MEETINGS, FELLOWSHIP, PASTORAL CARE, COUNSELLING, FOOD PROGRAMS."
93,118778588RR0001,AGINCOURT BAPTIST CHURCH,WWW.AGINCOURTBC.NET,phone number,email,"Place of Worship Youth Group Pizza Ministry Blizzard Drop in Centre - knitting Women's Group (TWIG, Prayer) Men's Group (Prayer) Sunday School Vacation Bible School (summer camp) Small Groups (Thursday, Wednesdays) Community Outreach (Community Appreciation Day)"
94,118779149RR0001,AILSA CRAIG UNITED CHURCH,,phone number,email,"WE ARE A CHURCH IN AILSA CRAIG, ONTARIO. WE HAVE BI-WEEKLY SERVICES WITH A CHOIR AND A SUNDAY SCHOOL. OUR MISSION MONEY GOES TO THE UNITED CHURCH OF CANADA"
95,118779883RR0001,AIRDRIE SEVENTH-DAY ADVENTIST CHURCH,,phone number,email,"OUR MISSION IS TO SHARE CHRIST'S LOVE WITH OUR FAMILY, FRIENDS, AND COMMUNITY THROUGH UNCONDITIONAL ACCEPTACE AND UNSELFISH GIVING. WEEKLY CHURCH SERVICES MONTHLY VEGETARIAN DINNER CLUB HEALTH EXPO BIBLE SEMINAR MONTHLY SINGING AT SENIORS LODGE"
96,118780048RR0001,Alameda Pastoral Charge,,phone number,email,
97,118780279RR0001,ALBERTA & NWT DISTRICT OF THE PENTECOSTAL ASSEMBLIES OF CANADA,,phone number,email,"Provide oversight of PAOC ministers, churches and ministries in the AB & NWT District. The district conducts conferences, seminars, and camps; public services for worship, teaching, and prayer - missions / evangelism programs - funding of other charities (see attached worksheet for a list of qualified donees funded)."
98,118780980RR0001,ALBERTA PARKLAND DISTRICT OF THE EVANGELICAL FREE CHURCH OF CANADA,,phone number,email,"PASTORAL CARE, CHURCH PLANTING AND ASSISTANCE, TEAM AND LEADERSHIP DEVELOPMENT, PASTORAL RECRUITMENT AND REFERRAL"
99,118781350RR0001,ALBERT MINES UNITED BAPTIST CHURCH,,phone number,email,PLACE OF WORSHIP AND ONGOING RELIGIOUS
100,118781392RR0001,ALBERTON PRESBYTERIAN CHURCH,WWW.ALBERTONCHURCH.CA,phone number,email,"WORSHIP SERVICES HELD WEEKLY - MINISTRY PROVIDED FOR MEN, WOMEN, YOUTH AND CHILDREN. FUNDS FORWARDED TO THE PREBYTERIAN CHURCH IN CANADA FOR WORLD WIDE OUTREACH PROGRAMS AND PASTORAL CARE IS PROVIDED AS NEEDED."
101,118781426RR0001,"ALBERT STREET GOSPEL HALL,",,phone number,email,"WEEKLY WORSHIP SERVICES, WEEKLY BIBLE TEACHING TO MEMBERS AND VISITORS. SPIRITUAL INSTRUCTION FOR CHILDREN, WEEKLY OUTREACH GOSPEL SERVICES, FINANCIAL SUPPORT OF COMMENDED WORKERS IN CANADA DN MISSIONARIES SERVING ABROAD."
102,118781855RR0001,ALDERVILLE UNITED CHURCH,,phone number,email,"CHURCH SERVICES, HOME VISITS"
103,118782069RR0001,"ALEXANDRA PRESBYTERIAN CHURCH,",,phone number,email,- G.G.'S BREAD (THURSDAY MORNING BREAKFAST FOR HOMELESS PEOPLE IN OUR COMMUNITY)
104,118782077RR0001,ALEXANDRA UNITED BAPTIST CHURCH,,phone number,email,"ALEXANDRA UNITED BAPTIST CHURCH HOLDS WEEKLY SERVICES TO ADULTS, ALONG WITH MINISTRY TO CHILDREN, HOME AND HOSPITAL VISITATION MINISTRY TAKES PLACE REGULARLY, ALONG WITH A WEEKLY MUSIC MINISTRY AND WEEKLY BIBLE STUDY GROUPS."
105,118782101RR0001,"ALEXANDRIA UNITED CHURCH,",,phone number,email,WE ARE PART OF GENESIS COOPERATIVE GROUP OF CHURCHES WE HOLD WORSHIP SERVICES WEEKLY. WE PROVIDE PASTORAL CARE. WE DONATE FUNDS TO DENOMINATION HEADQUARTERS FOR DOMESTIC AND OVERSEAS CHARITABLE ACTIVITIES. WE OPERATE WOMENS SUPPORT GROUPS.
106,118782630RR0001,Alliance Chrétienne et missionnaire au Québec,,phone number,email,"DES BAPTÊMES, DES PRÉSENTATIONS D'ENFANTS DES SERVICES FUNÈ-BRES TOUTES AIDES PASTORALES LES NÉCESSAIRES À UNE COMMU-NAUTÉ CHRÉTIENNE ET TOUS PROGRAMMES SERVANT LA VIE D'UNE COMMUNAUTÉ CHRÉTIENNE"
107,118782630RR0002,Alliance Chrétienne et missionnaire au Québec,,phone number,email,"WORSHIP SERVICES, SUNDAY SCHOOL, SUPPORT MISSIONARIES, OUTREACH COMMUNITY PROGRAMS (LOCAL), BIBLE STUDY GROUPS"
108,118782630RR0003,Alliance Chrétienne et missionnaire au Québec,WWW.MONTREALALLIANCE.ORG,phone number,email,
109,118782630RR0004,Alliance Chrétienne et missionnaire au Québec,WWW.EGLISEDUBERGER.ORG,phone number,email,AUCUN
110,118782630RR0005,Alliance Chrétienne et missionnaire au Québec,,phone number,email,"ACTIVITÉS INTER-ÉGLISES, RENCONTRES INTER-ÉGLISES VIA INTERNET CULTES DU DIMANCHE EN PRÉSENTIEL ET PAR ZOOM (HYBRIDE) RÉUNIONS DE PRIÈRES ET FORMATIONS PAR ZOOM"
111,118782630RR0008,Alliance Chrétienne et missionnaire au Québec,,phone number,email,"ÉVANGÉLISATION, GUIDE SPIRITUEL ET PHYSIQUE, ENSEIGNEMENT. ENSEIGNEMENT LES DIMANCHES ET LES MERCREDIS, ÉCOLE DU DIMANCHE POUR LES JEUNES, CURE D'ÂMES, CONSEILS ET VISITES À DOMICILE, PRÊCHER LA RÉDEMPTION ET LE SALUT EN JÉSUS-CHRIST."
112,118782630RR0009,Alliance Chrétienne et missionnaire au Québec,,phone number,email,PAS DES PROJETS EN COURS
113,118782630RR0010,Alliance Chrétienne et missionnaire au Québec,,phone number,email,"SERVICE PASTORALE, REUNIONES DE CULTE"
114,118782630RR0013,Alliance Chrétienne et missionnaire au Québec,,phone number,email,SÉMINAIRE EN LIGNE.
115,118782630RR0014,Alliance Chrétienne et missionnaire au Québec,,phone number,email,REUNIONS; PRIÈRES; CULTES; ÉTUDES & FORMATIONS CHRÉTIENNES
116,118782630RR0015,Alliance Chrétienne et missionnaire au Québec,,phone number,email,"SOINS PASTORAUX, ÉVANGÉLISATION, ENTRAIDE INTERNE ET EXTERNE, ACTIVITÉS JEUNESSES, FORMATIONS, CONFÉRENCES, ACTIVITÉS COMMUNAUTAIRES, GRAND PARTAGE, PASTEUR JEUNESSE"
117,118782630RR0016,Alliance Chrétienne et missionnaire au Québec,FAIRVIEWALLIANCE.ORG,phone number,email,AVANCEMENT DE LA RELIGION
118,118782630RR0017,Alliance Chrétienne et missionnaire au Québec,,phone number,email,
119,118782630RR0018,Alliance Chrétienne et missionnaire au Québec,,phone number,email,"Réunions dominicales avec un temps dédié à la louange, à la prédication des Saintes Écritures et à la prière. Tous les dimanches un enseignement religieux adapté aux capacités cognitives des enfants. Durant la semaine, des temps d?enseignement religieux adapté aux ados et adultes Au besoin, des cours de formation aux dirigeants et responsables des ministères de l?Église Des activités ponctuelles de caractère social ex Fête de Noel, de Pâques, etc."
120,118782630RR0019,Alliance Chrétienne et missionnaire au Québec,,phone number,email,HOLD WORSHIP SERVICES AND SUNDAY SCHOOL WEEKLY HOLD LOCAL BIBLE STUDY GROUPS / FELLOWSHIPS / OUTREACH ACTIVITIES SUPPORT MISSIONARY ACTIVITIES PROVIDE PASTORAL CARE
121,118782630RR0020,Alliance Chrétienne et missionnaire au Québec,,phone number,email,CULTE DOMINICAL ÉTUDE BIBLIQUE ÉCOLE DU DIMANCHE RÉUNION DE PRIÈRE
122,118782630RR0022,Alliance Chrétienne et missionnaire au Québec,ENFUALLIANCE.ORG,phone number,email,"-SUNDAY WORSHIP, CHOIR, FELLOWSHIP, CELL GROUP TRAINING AND SUNDAY SCHOOL -LOCAL BIBLE STUDY GROUPS AND COMMUNITY OUTREACH ACTIVITIES -HELPING NEW IMMIGRANTS WITH KIDS EDUCATION AND FAMILY ISSUES CONSULTATION -ZOOM EVANGELICAL MEETINGS -HEALTHY CHURCH TRAINING -TOL BIBLE STUDY SCHOOL (ADULT)"
123,118782630RR0023,Alliance Chrétienne et missionnaire au Québec,WWW.ENYUALLIANCE.ORG,phone number,email,"SUNDAY WORSHIP SERVICE, SUNDAY CHILDREN'S SCHOOL, ALL GROUP TRAINING CHARITABLE PROGRAMS"
124,118782630RR0024,Alliance Chrétienne et missionnaire au Québec,,phone number,email,"WE HOLD WORSHIP SERVICES WEEKLY TO PROCLAIM THE GOSPEL OF JESUS-CHRIST. WE OFFER WEEKLY MINISTRIES FOR WOMEN, MEN, AND CHILDREN. WE OFFER PASTORAL CARE."
125,118782630RR0025,Alliance Chrétienne et missionnaire au Québec,,phone number,email,"1. SUNDAY WORSHIP, BIBLE STUDY, FELLOWSHIP ACTIVITIES. 2. VARIOUS MISSIONARY SERVICES."
126,118782630RR0026,Alliance Chrétienne et missionnaire au Québec,,phone number,email,"1. SUNDAY SERVICE, SUNDAY SCHOOL, PRAYER MEETING 2. WEEKLY BIBLE STUDY MEETINGS"
127,118782630RR0028,Alliance Chrétienne et missionnaire au Québec,,phone number,email,"- SERVICE DU DIMANCE (LOUANGE, PRIÈRE ET PRÉDICATION_ DE 15:00 À 17:00 ( EN LIGNE DE JANVIER JUSTQU'EN AVRIL 2022. EN LIGNE ET EN PERSONNE D'AVRIL JUSQU'EN DÉCEMBRE 2022) - CELLULES D'ÉTUDE BIBLIQUE ET DE PRIÈRE HEBDOMADAIRE (EN LIGNE)"
128,118782630RR0029,Alliance Chrétienne et missionnaire au Québec,,phone number,email,CHURCH PRAYER MEETING SUNDAY SCHOOL SUNDAY SERVICE BIBLE STUDY OVERSEAS MISSION - TURKEY
129,118783109RR0002,ALL SAINTS ANGLICAN CHURCH,,phone number,email,"WEEKLY CHURCH SERVICES, SUNDAY SCHOOL, FUNERALS, WEDDINGS, WEEKLY BIBLE STUDY, BAPTISMS, A.C.W., LOCAL FOOD BANK, WORLD VISION (CHILD) YEARLY ADOPT A FAMILY, CHRISTMAS BASKETS"
130,118783117RR0001,ALL SAINTS ANGLICAN CHURCH,,phone number,email,COVID-19 HAS DELAYED ANY NEW PROGRAMS.
131,118783133RR0001,ALL SAINTS ANGLICAN CHURCH,,phone number,email,
132,118783141RR0001,ALL SAINTS ANGLICAN CHURCH,,phone number,email,"WORSHIP SERVICES; PASTORAL CARE; PROGRAMS FOR SENIORS, CHILDREN AND FAMILIES; PROVIDE FUNDS FOR THE OPERATION OF THE ANGLICAN CHURCH OF CANADA; PROVIDE SUPPORT FOR FOSTER CHILDREN; PROVIDE FOR THE TRAINING OF MINISTERS; PROVIDE SUPPORT FOR MISSIONS ABROAD"
133,118783158RR0001,ALL SAINTS ANGLICAN CHURCH,,phone number,email,HOLD REGULAR SERVICES ON A WEEKLY BASIS AND PROVIDE OUTREACH OF A CHRISTIAN CONGREGATION IN THE ANGLICAN TRADITION.
134,118783190RR0002,ALL SAINTS ANGLICAN CHURCH,,phone number,email,POST COVID OUR CONGREGATION HAS GROWN BACK INTO DOUBLE DIGITS
135,118783323RR0001,ALL SAINTS' CHINESE CONGREGATION,WWW.ALLSAINTSCHURCH.CA,phone number,email,"SUNDAY & OTHER RELIGIOUS SERVICES BIBLE SCHOOL, FELLOWSHIP, YOUTH SERVICES PRAYER GROUPS, BIBLE CAMP OPERATES A NON-PROFIT MONTESSORI SCHOOL PROVIDE COMMUNITY USE OF THE GYM"
136,118783356RR0002,ALL SAINTS CHURCH,,phone number,email,"WEEKLY WORSHIP SERVICES, SOCIAL OUTREACH, PASTORAL CARE, SPECIFIED GIFTS TO OTHERS"
137,118783372RR0001,ALL SAINTS CHURCH,,phone number,email,ADVANCEMENT OF THE RELIGION ACCORDING TO THE TENENTS OF THE ANGLICAN CHURCH OF CANADA
138,118783398RR0001,ANGLICAN PARISH OF HEREFORD (ALL SAINT'S CHURCH),,phone number,email,
139,118783406RR0002,All Saint's Anglican Church / Église Anglicane de Dunham,,phone number,email,"HOUSING OF A 9 PERSON EXTENDED UKRAINIAN REFUGEE FAMILLY IN OUR CHURCH RECTORY. THIS INCLUDED SOME FUND RAISING TO SUPPORT HOUSING UTILITIES, PROVIDING MONEY FOR FOOD ANS ASSISTING IN THE REPAIRS TO MAKE A VEHICLE ROAD WORTHY FROM THE FUND RAISING UNTIL THE FAMILY BEGAN SUPPORTING SOME OF THESE COSTS."
140,118783422RR0002,ALL SAINTS CHURCH,WWW.ALLSAINTSDEUXMONTAGNES.CA,phone number,email,"MONTHLY BREAKFAST, BAKE SALES"
141,118783430RR0001,ALL SAINTS CHURCH,WWW.ALLSAINTSPETERBOROUGH.ORG,phone number,email,PROVIDING CHRISTIAN MINISTRY AND A COMMUNITY GATHERING SPACE FOR WORSHIP AND STUDY. PROVIDING LOW-INCOME HOUSING TO INDIVIDUALS IN NEED. PROVIDING FOOD SECURITY FOR THOSE IN NEED.
142,118783554RR0002,ALL SAINTS CHURCH,,phone number,email,"WEEKLY WORSHIP SERVICES PASTORAL CARE, HOSPITAL VISITS, VISITING SHUT-IS"
143,118783562RR0002,ALL SAINTS CHURCH,ALLSAINTSWATERLOO.CA,phone number,email,"HOLDING WEEKLY WORSHIP SERVICES, AND PROVIDING CHRISTIAN MINISTRIES FOR ADULTS, YOUTH AND CHILDREN. WE PROVIDE PASTORAL CARE WITHIN AND BEYOND OUR CONGREGATION. WE DONATE FUNDS THROUGH OUR DENOMINATIONAL HEADQUARTERS AND SEVERAL OUTREACH MINISTRIES LOCALLY."
144,118783620RR0002,ALL SAINTS CHURCH,,phone number,email,"ALL SAINTS ANGLICAN IS A RELIGIOUS ORGANIZATION CARRYING OUT PRAYER AND WORSHIP SERVICES. WE PROVIDE FINANCIAL SUPPORT FOR OUR BUILDING AND ITS CONGREGATION AS WELL AS THE DIOCESE, PROVINCE, COUNTRY & AROUND THE WORLD."
145,118783653RR0002,ALL SAINTS CHURCH,,phone number,email,"WORSHIP SERVICES, PASTORAL CARE, SUPPORT LOVAL AND INTERNATIONAL CHRITIES, PWRDE, WEST BROADWAY COMMUNITY MINISTRY, ABORIGINAL OUTREACH"
146,118783695RR0001,ALL SAINTS CHURCH,,phone number,email,"WE HOLD REGULAR WORSHIP SERVICES AND PROVIDE MINISTRY TO ALL PEOPLE, OF ALL AGES, WE ALSO GIVE PASTORAL CARE & SUPPORT TO OUR LOCAL PARISH & DIOCESE SPIRITUALLY & FINANCIALLY."
147,118783711RR0001,ALL SAINTS CHURCH,,phone number,email,FUNERALS
148,118783729RR0001,ALL SAINTS CHURCH,,phone number,email,none
149,118783869RR0001,ALL SAINTS LUTHERAN CHURCH,,phone number,email,SUNDAY CHURCH SERVICES MINISTRY TO SICK AND SHUT INS
150,118783877RR0001,"ALL SAINTS LUTHERAN CHURCH,",WWW.ALLSAINTSLUTHERAN.CA,phone number,email,"Conduct weekly Church services, weekly Sunday school for children, provides a youth program, supports local outreach, local and national charities and missionaries."
151,118783950RR0001,ALL SAINTS UKRAINIAN CATHOLIC PARISH,WWW.TANOWVENTURES.COM,phone number,email,OCCASIONAL WORSHIP SERVICE
152,118784008RR0001,ALL SAINTS UKRAINIAN ORTHODOX CHURCH OF ST. PAUL,,phone number,email,"Fundraising and facility rental. Support of Ukrainian Orthodox youth camp; world disaster relief. Helping other parishes in the district meet budgets, as well as supporting other local organizations. Other activities include: pastoral care workshops, maintaining the church and cultural centre, providing fees to church bodies and supporting all religious activities."
153,118784099RR0001,ALL-TRIBES MISSIONARY COUNCIL OF CANADA,ATMCCANADA.ORG,phone number,email,"WE CONDUCT WORSHIP SERVICES ON A REGULAR WEEKLY BASIS. WE CONDUCT WOMEN'S FELLOWSHIP MEETINGS ON A WEEKLY BASIS. WE PROVIDE CHARACTER BUILDING ACTIVITIES FOR YOUTH AND ADULTS. WE PROVIDE YOUTH AND ADULT ACTIVITIES INTENED TO STIMULATE PHYSICAL, MENTAL, EMOTIONAL, AND SPIRITUAL DEVELOPMENT"
