name,charity data link
ALIX PASTORAL CHARGE,https://www.charitydata.ca/charity/alix-pastoral-charge/890669393RR0001/
All 4 One Biker Church,https://www.charitydata.ca/charity/all-4-one-biker-church/767111537RR0001/
All Access Ministries Society,https://www.charitydata.ca/charity/all-access-ministries-society/808586895RR0001/
All Christian Fellowship,https://www.charitydata.ca/charity/all-christian-fellowship/106702608RR0001/
All Citizens Church,https://www.charitydata.ca/charity/all-citizens-church/721798916RR0001/
ALL NATION CHRISTIAN REFORM CHURCH,https://www.charitydata.ca/charity/all-nation-christian-reform-church/106702590RR0001/
ALL NATIONS BIBLE CHURCH,https://www.charitydata.ca/charity/all-nations-bible-church/865363881RR0001/
ALL NATIONS CHRISTIAN FELLOWSHIP OF TORONTO,https://www.charitydata.ca/charity/all-nations-christian-fellowship-of-toronto/134748805RR0001/
ALL NATIONS CHURCH OF GOD IN CHRIST COQUITLAM,https://www.charitydata.ca/charity/all-nations-church-of-god-in-christ-coquitlam/118860634RR0001/
ALL NATIONS CHURCH OF JESUS,https://www.charitydata.ca/charity/all-nations-church-of-jesus/888061371RR0001/
ALL NATIONS FULL GOSPEL CHURCH,https://www.charitydata.ca/charity/all-nations-full-gospel-church/888021847RR0001/
ALL NATIONS SOUTHERN BAPTIST CHURCH OF TORONTO,https://www.charitydata.ca/charity/all-nations-southern-baptist-church-of-toronto/820671972RR0001/
All Nations Worship Assembly Toronto Inc.,https://www.charitydata.ca/charity/all-nations-worship-assembly-toronto-inc/140644667RR0001/
ALL PEOPLE'S CHURCH INC.,https://www.charitydata.ca/charity/all-peoples-church-inc/889206892RR0001/
ALL PEOPLES CHURCH,https://www.charitydata.ca/charity/all-peoples-church/138197587RR0001/
ALL PEOPLES UNITED CHURCH,https://www.charitydata.ca/charity/all-peoples-united-church/106702699RR0001/
All Saint's Anglican Church / Église Anglicane de Dunham,https://www.charitydata.ca/charity/all-saints-anglican-church--eglise-anglicane-de-dunham/118783406RR0002/
ALL SAINTS ANGLICAN CHURCH,https://www.charitydata.ca/charity/all-saints-anglican-church/106702756RR0001/
ALL SAINTS ANGLICAN CHURCH,https://www.charitydata.ca/charity/all-saints-anglican-church/106702806RR0002/
ALL SAINTS ANGLICAN CHURCH,https://www.charitydata.ca/charity/all-saints-anglican-church/118783109RR0002/
ALL SAINTS ANGLICAN CHURCH,https://www.charitydata.ca/charity/all-saints-anglican-church/118783117RR0001/
ALL SAINTS ANGLICAN CHURCH,https://www.charitydata.ca/charity/all-saints-anglican-church/118783133RR0001/
ALL SAINTS ANGLICAN CHURCH,https://www.charitydata.ca/charity/all-saints-anglican-church/118783141RR0001/
ALL SAINTS ANGLICAN CHURCH,https://www.charitydata.ca/charity/all-saints-anglican-church/118783158RR0001/
ALL SAINTS ANGLICAN CHURCH,https://www.charitydata.ca/charity/all-saints-anglican-church/118783190RR0002/
ALL SAINTS ANGLICAN CHURCH,https://www.charitydata.ca/charity/all-saints-anglican-church/130113798RR0001/
ALL SAINTS ANGLICAN CHURCH,https://www.charitydata.ca/charity/all-saints-anglican-church/132960550RR0002/
ALL SAINTS ANGLICAN CHURCH,https://www.charitydata.ca/charity/all-saints-anglican-church/870079886RR0001/
ALL SAINTS ANGLICAN CHURCH,https://www.charitydata.ca/charity/all-saints-anglican-church/889162772RR0001/
ALL SAINTS ANGLICAN CHURCH ENTRY ISLAND,https://www.charitydata.ca/charity/all-saints-anglican-church-entry-island/887394260RR0001/
ALL SAINTS ANGLICAN CHURCH GTA,https://www.charitydata.ca/charity/all-saints-anglican-church-gta/819511882RR0001/
ALL SAINTS ANGLICAN CHURCH KATEPWA,https://www.charitydata.ca/charity/all-saints-anglican-church-katepwa/888025848RR0001/
ALL SAINTS ANGLICAN PARISH,https://www.charitydata.ca/charity/all-saints-anglican-parish/133279620RR0002/
All Saints Bonavista,https://www.charitydata.ca/charity/all-saints-bonavista/701953689RR0001/
ALL SAINTS CATHEDRAL,https://www.charitydata.ca/charity/all-saints-cathedral/889441242RR0002/
ALL SAINTS CHURCH,https://www.charitydata.ca/charity/all-saints-church/106702764RR0001/
ALL SAINTS CHURCH,https://www.charitydata.ca/charity/all-saints-church/106702780RR0001/
ALL SAINTS CHURCH,https://www.charitydata.ca/charity/all-saints-church/106702970RR0002/
ALL SAINTS CHURCH,https://www.charitydata.ca/charity/all-saints-church/118783356RR0002/
ALL SAINTS CHURCH,https://www.charitydata.ca/charity/all-saints-church/118783372RR0001/
ALL SAINTS CHURCH,https://www.charitydata.ca/charity/all-saints-church/118783422RR0002/
ALL SAINTS CHURCH,https://www.charitydata.ca/charity/all-saints-church/118783430RR0001/
ALL SAINTS CHURCH,https://www.charitydata.ca/charity/all-saints-church/118783554RR0002/
ALL SAINTS CHURCH,https://www.charitydata.ca/charity/all-saints-church/118783562RR0002/
ALL SAINTS CHURCH,https://www.charitydata.ca/charity/all-saints-church/118783620RR0002/
ALL SAINTS CHURCH,https://www.charitydata.ca/charity/all-saints-church/118783653RR0002/
ALL SAINTS CHURCH,https://www.charitydata.ca/charity/all-saints-church/118783695RR0001/
ALL SAINTS CHURCH,https://www.charitydata.ca/charity/all-saints-church/118783711RR0001/
ALL SAINTS CHURCH,https://www.charitydata.ca/charity/all-saints-church/118783729RR0001/
ALL SAINTS CHURCH,https://www.charitydata.ca/charity/all-saints-church/131369209RR0001/
ALL SAINTS CHURCH,https://www.charitydata.ca/charity/all-saints-church/132001884RR0001/
ALL SAINTS CHURCH,https://www.charitydata.ca/charity/all-saints-church/135347524RR0002/
ALL SAINTS CHURCH - COMMUNITY CENTRE,https://www.charitydata.ca/charity/all-saints-church---community-centre/736806894RR0001/
ALL SAINTS CHURCH KINGSWAY,https://www.charitydata.ca/charity/all-saints-church-kingsway/106703036RR0001/
"ALL SAINTS CHURCH, LEMINSTER",https://www.charitydata.ca/charity/all-saints-church-leminster/872563960RR0001/
ALL SAINTS COMMUNITY CHURCH,https://www.charitydata.ca/charity/all-saints-community-church/839297553RR0001/
ALL SAINTS GREEK ORTHODOX CHURCH,https://www.charitydata.ca/charity/all-saints-greek-orthodox-church/106703051RR0001/
All Saints Lutheran Anglican Church,https://www.charitydata.ca/charity/all-saints-lutheran-anglican-church/119195857RR0001/
ALL SAINTS LUTHERAN CHURCH,https://www.charitydata.ca/charity/all-saints-lutheran-church/106703101RR0001/
ALL SAINTS LUTHERAN CHURCH,https://www.charitydata.ca/charity/all-saints-lutheran-church/118783869RR0001/
"ALL SAINTS LUTHERAN CHURCH,",https://www.charitydata.ca/charity/all-saints-lutheran-church/118783877RR0001/
"ALL SAINTS LUTHERAN CHURCH, CALGARY, ALBERTA",https://www.charitydata.ca/charity/all-saints-lutheran-church-calgary-alberta/891027989RR0001/
ALL SAINTS OF ALASKA AND ST. ARSENY ORTHODOX CHRISTIAN CHURCH SOCIETY,https://www.charitydata.ca/charity/all-saints-of-alaska-and-st-arseny-orthodox-christian-church-society/864972229RR0001/
ALL SAINTS OF NORTH AMERICA ORTHODOX CHURCH OF HAMILTON,https://www.charitydata.ca/charity/all-saints-of-north-america-orthodox-church-of-hamilton/842930349RR0001/
ALL SAINTS ORTHODOX CHURCH,https://www.charitydata.ca/charity/all-saints-orthodox-church/136963493RR0001/
All Saints Orthodox Church,https://www.charitydata.ca/charity/all-saints-orthodox-church/851852517RR0001/
All Saints Roman Catholic Parish Inc.,https://www.charitydata.ca/charity/all-saints-roman-catholic-parish-inc/818757312RR0001/
ALL SAINTS TRADITIONAL ANGLICAN CHURCH RENFREW,https://www.charitydata.ca/charity/all-saints-traditional-anglican-church-renfrew/863001293RR0001/
ALL SAINTS UKRAINIAN CATHOLIC PARISH,https://www.charitydata.ca/charity/all-saints-ukrainian-catholic-parish/118783950RR0001/
ALL SAINTS UKRAINIAN ORTHODOX CHURCH OF ST. PAUL,https://www.charitydata.ca/charity/all-saints-ukrainian-orthodox-church-of-st-paul/118784008RR0001/
ALL SAINTS' ANGLICAN CHURCH,https://www.charitydata.ca/charity/all-saints-anglican-church/130491103RR0001/
ALL SAINTS' CHINESE CONGREGATION,https://www.charitydata.ca/charity/all-saints-chinese-congregation/118783323RR0001/
ALL SAINTS' FOUNDATION INC.,https://www.charitydata.ca/charity/all-saints-foundation-inc/893632455RR0001/
ALL SAINTS' UKRAINIAN ORTHODOX CHURCH,https://www.charitydata.ca/charity/all-saints-ukrainian-orthodox-church/893072975RR0001/
ALL SAINTS-ROMANIAN ORTHODOX PARISH OF TORONTO,https://www.charitydata.ca/charity/all-saints-romanian-orthodox-parish-of-toronto/867571044RR0001/
ALL SERBIAN SAINTS SERBIAN ORTHODOX CHURCH,https://www.charitydata.ca/charity/all-serbian-saints-serbian-orthodox-church/119132694RR0001/
ALL SLAVIC FULL GOSPEL CHURCH,https://www.charitydata.ca/charity/all-slavic-full-gospel-church/887480994RR0001/
ALL-NATION EVANGELICAL SEVENTH DAY ADVENTIST CHURCH,https://www.charitydata.ca/charity/all-nation-evangelical-seventh-day-adventist-church/811037027RR0001/
ALL-TRIBES MISSIONARY COUNCIL OF CANADA,https://www.charitydata.ca/charity/all-tribes-missionary-council-of-canada/118784099RR0001/
ALLAN BAPTIST CHURCH INC.,https://www.charitydata.ca/charity/allan-baptist-church-inc/106700370RR0001/
ALLAN KARDEC VANCOUVER SOCIETY,https://www.charitydata.ca/charity/allan-kardec-vancouver-society/779552892RR0001/
ALLENFORD-PARKHEAD PASTORAL CHARGE,https://www.charitydata.ca/charity/allenford-parkhead-pastoral-charge/106701493RR0001/
Alliance Chrétienne et missionnaire au Québec,https://www.charitydata.ca/charity/alliance-chretienne-et-missionnaire-au-qubec/118782630RR0001/
Alliance Chrétienne et missionnaire au Québec,https://www.charitydata.ca/charity/alliance-chretienne-et-missionnaire-au-qubec/118782630RR0002/
Alliance Chrétienne et missionnaire au Québec,https://www.charitydata.ca/charity/alliance-chretienne-et-missionnaire-au-qubec/118782630RR0003/
Alliance Chrétienne et missionnaire au Québec,https://www.charitydata.ca/charity/alliance-chretienne-et-missionnaire-au-qubec/118782630RR0004/
Alliance Chrétienne et missionnaire au Québec,https://www.charitydata.ca/charity/alliance-chretienne-et-missionnaire-au-qubec/118782630RR0005/
Alliance Chrétienne et missionnaire au Québec,https://www.charitydata.ca/charity/alliance-chretienne-et-missionnaire-au-qubec/118782630RR0008/
Alliance Chrétienne et missionnaire au Québec,https://www.charitydata.ca/charity/alliance-chretienne-et-missionnaire-au-qubec/118782630RR0009/
Alliance Chrétienne et missionnaire au Québec,https://www.charitydata.ca/charity/alliance-chretienne-et-missionnaire-au-qubec/118782630RR0010/
Alliance Chrétienne et missionnaire au Québec,https://www.charitydata.ca/charity/alliance-chretienne-et-missionnaire-au-qubec/118782630RR0013/
Alliance Chrétienne et missionnaire au Québec,https://www.charitydata.ca/charity/alliance-chretienne-et-missionnaire-au-qubec/118782630RR0014/
Alliance Chrétienne et missionnaire au Québec,https://www.charitydata.ca/charity/alliance-chretienne-et-missionnaire-au-qubec/118782630RR0015/
Alliance Chrétienne et missionnaire au Québec,https://www.charitydata.ca/charity/alliance-chretienne-et-missionnaire-au-qubec/118782630RR0016/
Alliance Chrétienne et missionnaire au Québec,https://www.charitydata.ca/charity/alliance-chretienne-et-missionnaire-au-qubec/118782630RR0017/
Alliance Chrétienne et missionnaire au Québec,https://www.charitydata.ca/charity/alliance-chretienne-et-missionnaire-au-qubec/118782630RR0018/
Alliance Chrétienne et missionnaire au Québec,https://www.charitydata.ca/charity/alliance-chretienne-et-missionnaire-au-qubec/118782630RR0019/
Alliance Chrétienne et missionnaire au Québec,https://www.charitydata.ca/charity/alliance-chretienne-et-missionnaire-au-qubec/118782630RR0020/
Alliance Chrétienne et missionnaire au Québec,https://www.charitydata.ca/charity/alliance-chretienne-et-missionnaire-au-qubec/118782630RR0022/
Alliance Chrétienne et missionnaire au Québec,https://www.charitydata.ca/charity/alliance-chretienne-et-missionnaire-au-qubec/118782630RR0023/
Alliance Chrétienne et missionnaire au Québec,https://www.charitydata.ca/charity/alliance-chretienne-et-missionnaire-au-qubec/118782630RR0024/
Alliance Chrétienne et missionnaire au Québec,https://www.charitydata.ca/charity/alliance-chretienne-et-missionnaire-au-qubec/118782630RR0025/
Alliance Chrétienne et missionnaire au Québec,https://www.charitydata.ca/charity/alliance-chretienne-et-missionnaire-au-qubec/118782630RR0026/
Alliance Chrétienne et missionnaire au Québec,https://www.charitydata.ca/charity/alliance-chretienne-et-missionnaire-au-qubec/118782630RR0028/
Alliance Chrétienne et missionnaire au Québec,https://www.charitydata.ca/charity/alliance-chretienne-et-missionnaire-au-qubec/118782630RR0029/
ALLIANCE CHURCH,https://www.charitydata.ca/charity/alliance-church/894034776RR0001/
ALLIANCE CHURCH ALBERTA BEACH,https://www.charitydata.ca/charity/alliance-church-alberta-beach/129880886RR0001/
ALLIANCE CHURCH OF LA RONGE,https://www.charitydata.ca/charity/alliance-church-of-la-ronge/106701931RR0001/
ALLIANCE COMMUNITY CHURCH,https://www.charitydata.ca/charity/alliance-community-church/757621115RR0001/
Alliance Community Fellowship,https://www.charitydata.ca/charity/alliance-community-fellowship/118966035RR0001/
Alliance Missionnaire Acadienne Inc.,https://www.charitydata.ca/charity/alliance-missionnaire-acadienne-inc/835893801RR0001/
Alliance United Church,https://www.charitydata.ca/charity/alliance-united-church/765518469RR0001/
ALLISTON ALLIANCE CHURCH,https://www.charitydata.ca/charity/alliston-alliance-church/106702475RR0001/
"Alliston Congregation of Jehovah's Witnesses, Alliston, Ontario",https://www.charitydata.ca/charity/alliston-congregation-of-jehovahs-witnesses-alliston-ontario/758242713RR0001/
ALLISTON PENTECOSTAL CHURCH,https://www.charitydata.ca/charity/alliston-pentecostal-church/864141221RR0001/
ALLSAW PENTECOSTAL CHURCH,https://www.charitydata.ca/charity/allsaw-pentecostal-church/132813411RR0001/
ALMA BIBLE CHURCH,https://www.charitydata.ca/charity/alma-bible-church/851943019RR0001/
ALMA PASTORAL CHARGE,https://www.charitydata.ca/charity/alma-pastoral-charge/118784123RR0001/
ALMAGUIN MISSIONARY CHURCH,https://www.charitydata.ca/charity/almaguin-missionary-church/131685570RR0001/
ALMANARAH PRESBYTERIAN CHURCH,https://www.charitydata.ca/charity/almanarah-presbyterian-church/898630306RR0001/
ALMEHDI ALMUNTATHAR UNION,https://www.charitydata.ca/charity/almehdi-almuntathar-union/138603097RR0001/
ALMOND TREE MINISTRIES INC.,https://www.charitydata.ca/charity/almond-tree-ministries-inc/872201496RR0001/
ALMONTE BAPTIST CHURCH,https://www.charitydata.ca/charity/almonte-baptist-church/118784198RR0001/
ALMONTE PASTORAL CHARGE,https://www.charitydata.ca/charity/almonte-pastoral-charge/118784222RR0001/
ALPHA & OMEGA MISSION OF JESUS CHRIST TO TORONTO,https://www.charitydata.ca/charity/alpha-and-omega-mission-of-jesus-christ-to-toronto/895088235RR0001/
ALPHA AND OMEGA CHRISTIAN MINISTRIES,https://www.charitydata.ca/charity/alpha-and-omega-christian-ministries/792952723RR0001/
ALPHA BHUTANESE-NEPALI CHURCH OF CANADA,https://www.charitydata.ca/charity/alpha-bhutanese-nepali-church-of-canada/716274691RR0001/
ALPHA KOREAN UNITED CHURCH,https://www.charitydata.ca/charity/alpha-korean-united-church/860699164RR0001/
ALPHA REVELATION FOUNDATION CORP.,https://www.charitydata.ca/charity/alpha-revelation-foundation-corp/807498712RR0001/
ALPINE BAPTIST ASSOCIATION OF BRITISH COLUMBIA,https://www.charitydata.ca/charity/alpine-baptist-association-of-british-columbia/886676881RR0001/
ALPINE CHURCH OF GOD,https://www.charitydata.ca/charity/alpine-church-of-god/106704174RR0001/
"ALSASK UNITED CHURCH,",https://www.charitydata.ca/charity/alsask-united-church/118784438RR0001/
ALSFELDT UNITED CHURCH,https://www.charitydata.ca/charity/alsfeldt-united-church/118784446RR0001/
ALTA VISTA BAPTIST CHURCH,https://www.charitydata.ca/charity/alta-vista-baptist-church/865247456RR0001/
"Alta Vista Congregation of Jehovah's Witnesses, Ottawa, Ontario",https://www.charitydata.ca/charity/alta-vista-congregation-of-jehovahs-witnesses-ottawa-ontario/758660682RR0001/
ALTADORE BAPTIST CHURCH,https://www.charitydata.ca/charity/altadore-baptist-church/118784461RR0001/
ALTON BAPTIST CHURCH,https://www.charitydata.ca/charity/alton-baptist-church/118784719RR0001/
ALTONA BAPTIST CHURCH,https://www.charitydata.ca/charity/altona-baptist-church/856164082RR0001/
"ALTONA CHURCH OF GOD IN CHRIST, MENNONITE",https://www.charitydata.ca/charity/altona-church-of-god-in-christ-mennonite/890379191RR0001/
"Altona Congregation of Jehovah's Witnesses, Altona, Manitoba",https://www.charitydata.ca/charity/altona-congregation-of-jehovahs-witnesses-altona-manitoba/764930889RR0001/
ALTONA EVANGELICAL MENNONITE MISSION CHURCH,https://www.charitydata.ca/charity/altona-evangelical-mennonite-mission-church/118784636RR0001/
ALTONA MENNONITE CHURCH,https://www.charitydata.ca/charity/altona-mennonite-church/106704752RR0001/
ALTONA ROAD CHURCH OF THE NAZARENE,https://www.charitydata.ca/charity/altona-road-church-of-the-nazarene/118784669RR0001/
ALTONA UNITED CHURCH,https://www.charitydata.ca/charity/altona-united-church/118784685RR0001/
"AMANI, MISSION ÉVANGÉLIQUE",https://www.charitydata.ca/charity/amani-mission-evanglique/729275073RR0001/
AMARANTH GOSPEL MISSION,https://www.charitydata.ca/charity/amaranth-gospel-mission/118785187RR0001/
AMAZING AGAPE CHRISTIAN CHURCH,https://www.charitydata.ca/charity/amazing-agape-christian-church/824420400RR0001/
AMAZING BLESSINGS CHURCH,https://www.charitydata.ca/charity/amazing-blessings-church/753226315RR0001/
Amazing Faith Victory Church,https://www.charitydata.ca/charity/amazing-faith-victory-church/808594733RR0001/
AMAZING GRACE ASSOCIATED MINISTRIES INC.,https://www.charitydata.ca/charity/amazing-grace-associated-ministries-inc/734254808RR0001/
AMAZING GRACE CHRISTIAN FELLOWSHIP,https://www.charitydata.ca/charity/amazing-grace-christian-fellowship/888178258RR0001/
AMAZING GRACE CHRISTIAN MINISTRIES,https://www.charitydata.ca/charity/amazing-grace-christian-ministries/893771261RR0001/
AMAZING GRACE CHURCH,https://www.charitydata.ca/charity/amazing-grace-church/119019842RR0001/
